Date,Location,Link,lat,long
4/6/17,"3500 W Augusta Blvd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170405-story.html,41.89917326,-87.71416515
4/6/17,"3500 W Augusta Blvd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170405-story.html,41.89917326,-87.71416515
6/11/17,"1000 N Monticello Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.89921,-87.71801
4/18/17,"2900 W Augusta Blvd, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.89931475,-87.69943446
4/18/17,"2900 W Augusta Blvd, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170418-story.html,41.89931475,-87.69943446
4/11/17,"2400 W Augusta Blvd, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.89940393,-87.68710434
6/3/17,"5400 W Cortez St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170603-story.html,41.8997,-87.761
6/19/17,"1031 N Lawndale Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170618-story.html,41.90001,-87.71855
6/3/17,"3200 W Cortez St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170602-story.html,41.90017427,-87.70686456
6/15/17,"5900 W Thomas St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170615-story.html,41.90026221,-87.77300543
4/5/17,"2500 W Cortez St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170404-story.html,41.90031253,-87.68959545
1/4/17,"1100 N Massasoit Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170104-story.html,41.90039825,-87.76958466
6/16/17,"5100 W Thomas St, Chicago, IL 60651",,41.90047497,-87.75348426
5/11/17,"1138 N Long Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170511-story.html,41.90050558,-87.76087647
5/27/17,"1100 N Lockwood Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.90052,-87.75856
5/27/17,"1100 N Lockwood Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-memorial-day-weekend-shootings-violence-20170527-story.html,41.90052,-87.75856
1/22/17,"1100 N Lockwood Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-0122-20170122-story.html,41.90052414,-87.75856781
2/16/17,"1100 N Leamington Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170216-story.html,41.9005661,-87.75485992
6/25/17,"5400 W Thomas St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.90062,-87.76103
1/21/17,"3954 W Thomas St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.90089725,-87.7255062
1/21/17,"3954 W Thomas St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.90089725,-87.7255062
1/21/17,"3954 W Thomas St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-back-of-the-yards-20170120-story.html,41.90089725,-87.7255062
6/16/17,"1100 N Kedvale Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-violence-chicago-shootings-20170616-story.html,41.9009,-87.73026
5/17/17,"1100 N Pulaski Rd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.90097,-87.72657
5/16/17,"1100 N Pulaski Rd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170516-story.html,41.90097,-87.72657
6/2/17,"1100 N Hamlin Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170602-story.html,41.90104,-87.72172
6/2/17,"1100 N Hamlin Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170602-story.html,41.90104,-87.72172
6/1/17,"1100 N Hamlin Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170601-story.html,41.90104,-87.72172
6/1/17,"1100 N Hamlin Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170601-story.html,41.90104,-87.72172
6/1/17,"1100 N Hamlin Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170601-story.html,41.90104,-87.72172
3/5/17,"1100 N Central Park Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170304-story.html,41.90105057,-87.71685028
3/5/17,"1100 N Central Park Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170304-story.html,41.90105057,-87.71685028
5/15/17,"1100 N Monticello Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.90107557,-87.71776652
4/1/17,"1200 N Mason Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170401-story.html,41.90216593,-87.77417421
2/18/17,"W Division St & N Lawler Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170218-story.html,41.90230004,-87.75209025
2/7/17,"5000 W Division St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170207-story.html,41.90235369,-87.75106497
6/24/17,"1200 N Laramie Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.90240606,-87.75582468
5/21/17,"3700 W Division St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170520-story.html,41.90275208,-87.71917549
6/24/17,"3600 W Division St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.90275966,-87.71672208
6/4/17,"3600 W Division St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.90275966,-87.71672208
6/4/17,"3600 W Division St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.90275966,-87.71672208
6/4/17,"3600 W Division St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170604-story.html,41.90275966,-87.71672208
2/12/17,"1200 N Karlov Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170212-story.html,41.90279491,-87.72878855
6/24/17,"1200 N Harding Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.90280572,-87.72513598
4/22/17,"1200 N Mozart Dr, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170421-story.html,41.9030231,-87.698205
4/22/17,"1200 N Mozart Dr, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170421-story.html,41.9030231,-87.698205
1/28/17,"2400 W Division St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.90304503,-87.68718414
1/30/17,"2006 W Division St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/-chicago-shootings-violence-20170130-story.html,41.90320462,-87.67750673
6/18/17,"3343 W Crystal St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.90345,-87.71093
6/18/17,"3343 W Crystal St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.90345,-87.71093
6/18/17,"3343 W Crystal St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.90345,-87.71093
6/18/17,"3343 W Crystal St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170617-story.html,41.90345,-87.71093
5/9/17,"1145 N Hudson Ave., Chicago, IL",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170509-story.html,41.903491,-87.640167
5/9/17,"1145 N Hudson Ave, chicago, IL",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170509-story.html,41.903491,-87.640167
6/24/17,"1200 N Clybourn Ave, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.903754,-87.63957381
2/14/17,"1300 N Mayfield Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170214-story.html,41.90397644,-87.77335358
1/21/17,"1300 N Mayfield Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.90397644,-87.77335358
1/21/17,"1300 N Mayfield Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.90397644,-87.77335358
1/21/17,"1300 N Mayfield Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170121-story.html,41.90397644,-87.77335358
1/11/17,"1300 N Lockwood Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170111-story.html,41.90405019,-87.75834516
1/11/17,"1300 N Lockwood Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170111-story.html,41.90405019,-87.75834516
1/28/17,"1200 N State St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-off-duty-officer-wounded-in-gold-coast-triple-shooting-20170128-story.html,41.90409088,-87.62905121
1/28/17,"1200 N State St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-off-duty-officer-wounded-in-gold-coast-triple-shooting-20170128-story.html,41.90409088,-87.62905121
1/28/17,"1200 N State St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-off-duty-officer-wounded-in-gold-coast-triple-shooting-20170128-story.html,41.90409088,-87.62905121
4/25/17,"5500 W Potomac Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170425-story.html,41.90422,-87.76411
6/24/17,"1300 N Lavergne Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.90425715,-87.75096042
5/15/17,"4900 W Potomac Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.9044,-87.74861
1/28/17,"1200 N Halsted St, Chicago, IL 60642",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170127-story.html,41.90448761,-87.6472702
6/24/17,"1300 N Pulaski Rd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-west-side-shooting-20170624-story.html,41.90464,-87.72656
6/5/17,"4100 W Potomac Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170605-story.html,41.90469,-87.72902
3/17/17,"1300 N Rockwell St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170317-story.html,41.90493666,-87.6920718
4/12/17,"5400 W Kamerling Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-man-seriously-wounded-in-shooting-in-austin-neighborhood-20170412-story.html,41.90516663,-87.76122284
1/2/17,"5100 W Hirsch St, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170102-story.html,41.90593176,-87.75358558
6/11/17,"1400 N Lawler Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.90604,-87.75252
6/11/17,"1400 N Lawler Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170610-story.html,41.90604,-87.75252
6/24/17,"1400 N Kildare Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.90631,-87.73413
6/24/17,"1400 N Kildare Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170623-story.html,41.90631,-87.73413
4/20/17,"1400 N Keeler Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170420-story.html,41.9063589,-87.73135275
3/7/17,"1400 N Homan Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170307-story.html,41.90653592,-87.71184504
3/7/17,"1400 N Homan Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shooting-violence-20170307-story.html,41.90653592,-87.71184504
5/15/17,"1400 N St Louis Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-shootings-violence-20170515-story.html,41.90653599,-87.71428497
6/22/17,"2600 W Hirsch St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.90665348,-87.69221492
6/22/17,"2600 W Hirsch St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170622-story.html,41.90665348,-87.69221492
1/15/17,"1400 N Rockwell St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170114-story.html,41.90674581,-87.69209392
2/12/17,"1500 N Massasoit Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-overnight-violence-20170212-story.html,41.90764618,-87.76983643
6/9/17,"1500 N Linder Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170609-story.html,41.90773638,-87.76340346
4/11/17,"1400 N Sedgwick St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.90773688,-87.63853289
4/11/17,"1400 N Sedgwick St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.90773688,-87.63853289
4/11/17,"1400 N Sedgwick St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-chicago-violence-shootings-20170411-story.html,41.90773688,-87.63853289
6/7/17,"1500 N Latrobe Ave, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170607-story.html,41.90782,-87.75749
4/15/17,"1500 N Pulaski Rd, Chicago, IL 60651",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170415-story.html#nt=oft13a-1gp1,41.9081955,-87.7268219
5/30/17,"1500 N Rockwell St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170530-story.html,41.90856,-87.69241
5/30/17,"1500 N Rockwell St, Chicago, IL 60622",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence20170530-story.html,41.90856,-87.69241
3/12/17,"6800 W North Ave, Chicago, IL 60302",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170312-story.html,41.909317,-87.795265
5/7/17,"1500 N Sedgwick St, Chicago, IL 60610",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170506-story.html,41.90937538,-87.63856723
3/27/17,"1600 N Austin Blvd, Chicago, IL 60639",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170327-story.html,41.90938845,-87.77552739
3/27/17,"1600 N Austin Blvd, Chicago, IL 60639",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170327-story.html,41.90938845,-87.77552739
4/20/17,"1600 N Mayfield Ave, Chicago, IL 60639",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170420-story.html,41.9094058,-87.77274567
4/20/17,"1600 N Mayfield Ave, Chicago, IL 60639",http://www.chicagotribune.com/news/local/breaking/ct-chicago-shootings-violence-20170420-story.html,41.9094058,-87.77274567
